"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","TB001...Quantidade.de.coletadores.e.motoristas.de.agentes.públicos..alocados.no.serviço.de.coleta.de.RDO.e.RPU..Antigo.campo.CO029...Empregados.","TB002...Quantidade.de.coletadores.e.motoristas.de.agentes.privados..alocados.no.serviço.de.coleta.de.RDO.e.RPU..Antigo.campo.CO030...Empregados.","TB003...Quantidade.de.varredores.dos.agentes.públicos..alocados.no.serviço.de.varrição..Antigo.campo.VA007...Empregados.","TB004...Quantidade.de.varredores.de.agentes.privados..alocados.no.serviço.de.varrição..Antigo.campo.VA008...Empregados.","TB005...Quantidade.de.empregados.dos.agentes.públicos.envolvidos.com.os.serviços.de.capina.e.roçada..Antigo.campo.CP005...Empregados.","TB006...Quantidade.de.empregados.dos.agentes.privados.envolvidos.com.os.serviços.de.capina.e.roçada..Antigo.campo.CP006...Empregados.","TB007...Quantidade.de.trabalhadores.dos.agentes.públicos.alocados.em.serviços.das.unidades.de.processamento..Antigo.campo.UP062...Empregados.","TB008...Quantidade.de.empregados.dos.agentes.privados..Antigo.campo.UP063...Empregados.","TB009...Quantidade.de.empregados.dos.agentes.públicos.envolvidos.nos.demais.serviços.de.manejo.de.RSU.quando.não.especificados.em.campos.próprios..Antigo.campo.GE047...Empregados.","TB010...Quantidade.de.empregados.dos.agentes.privados.envolvidos.nos.demais.serviços.de.manejo.de.RSU.quando.não.especificados.em.campos.próprios..Antigo.campo.GE048...Empregados.","TB011...Quantidade.de.empregados.administrativos.dos.agentes.públicos..Antigo.campo.GE050...Empregados.","TB012...Quantidade.de.empregados.administrativos.dos.agentes.privados..Antigo.campo.GE051...Empregados.","TB013...Quantidade.de.trabalhadores.de.agentes.públicos.envolvidos.nos.serviços.de.manejo.de.RSU..Antigo.campo.GE015...Empregados.","TB014...Quantidade.de.trabalhadores.de.agentes.privados.envolvidos.nos.serviços.de.manejo.de.RSU..Antigo.campo.GE016...Empregados.","TB015...Quantidade.total.de.trabalhadores.remunerados.envolvidos.nos.serviços.de.manejo.de.RSU..Antigo.campo.GE058...Empregados.","TB016...Existência.de.frente.de.trabalho.temporária..Antigo.campo.GE053...Sim.Não.","TB017...Quantidade.de.empregados.temporários.da.frente..1...Antigo.campo.GE030...Empregados.temporários.","TB018...Quantidade.de.empregados.temporários.da.frente..2...Antigo.campo.GE034...Empregados.temporários.","TB019...Quantidade.de.empregados.temporários.da.frente.de.trabalho..3...Antigo.campo.GE038...Empregados.temporários.","TB020...Duração.da.frente.de.trabalho..1...Antigo.campo.GE031...Meses.","TB021...Duração.da.frente.de.trabalho..2...Antigo.campo.GE035...Meses.","TB022...Duração.da.frente.de.trabalho..3...Antigo.campo.GE040...Meses.","TB023...Atuação.da.frente.de.trabalho..1..em.mais.de.um.tipo.de.serviço..Antigo.campo.GE032...Sim.Não.","TB024...Atuação.da.frente.de.trabalho..2..em.mais.de.um.tipo.de.serviço..Antigo.campo.GE036...Sim.Não.","TB025...Atuação.da.frente.de.trabalho..3..em.mais.de.um.tipo.de.serviço..Antigo.campo.GE041...Sim.Não.","TB026...Tipo.de.serviço.predominante.da.frente.de.trabalho..1...Antigo.campo.GE033.","TB027...Tipo.de.serviço.predominante.da.frente.de.trabalho..2...Antigo.campo.GE037.","TB028...Tipo.de.serviço.predominante.da.frente.de.trabalho..3...Antigo.campo.GE042.","TB029...Quantidade.de.coletadores.e.motoristas.de.outros.agentes..alocados.no.serviço.de.coleta.de.RDO.e.RPU..Antigo.campo.CO031...Empregados.","TB030...Quantidade.de.varredores.de.outros.agentes..alocados.no.serviço.de.varrição..Antigo.campo.VA009...Empregados.","TB031...Quantidade.de.empregados.dos.outros.agentes.envolvidos.com.os.serviços.de.capina.e.roçada..Antigo.campo.CP008...Empregados.","TB032...Quantidade.de.empregados.de.outros.agentes..Antigo.campo.UP064...Empregados.","TB033...Quantidade.de.empregados.de.outros.agentes.envolvidos.nos.demais.serviços.de.manejo.de.RSU.quando.não.especificados.em.campos.próprios..Antigo.campo.GE049...Empregados.","TB034...Quantidade.de.empregados.administrativos.de.outros.agentes..Antigo.campo.GE052...Empregados.","TB035...Quantidade.total.de.empregados.de.outros.agentes.envolvidos.nos.serviços.de.manejo.de.RSU..Antigo.campo.GE017...Empregados."
"290870","Condeúba","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290870","Condeúba","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290870","Condeúba","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290870","Condeúba","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290870","Condeúba","BA","1996","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290870","Condeúba","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290870","Condeúba","BA","1995","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290880","Contendas do Sincorá","BA","1995","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290880","Contendas do Sincorá","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290880","Contendas do Sincorá","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290880","Contendas do Sincorá","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29088040] Prefeitura Municipal de Contendas do Sincorá - PMCS","Água; Res Sólidos","4",,"15",,"6",,"0",,"0",,"0",,"25","0","25","Não",,,,,,,"","","","","","",,,,,,,
"290880","Contendas do Sincorá","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290880","Contendas do Sincorá","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290880","Contendas do Sincorá","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29088040] Prefeitura Municipal de Contendas do Sincorá - PMCS","Água; Res Sólidos","2","4","0","20","0","5","0","0","0","0","1","0","3","29","32","Não",,,,,,,"","","","","","",,,,,,,
"290880","Contendas do Sincorá","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290880","Contendas do Sincorá","BA","1996","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290880","Contendas do Sincorá","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29088040] Prefeitura Municipal de Contendas do Sincorá - PMCS","Água; Res Sólidos","5","0","27","0","0","0","0","0","0","0","0","0","32","0","32","Não",,,,,,,"","","","","","",,,,,,,
"290880","Contendas do Sincorá","BA","1997","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290880","Contendas do Sincorá","BA","1998","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290880","Contendas do Sincorá","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290880","Contendas do Sincorá","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290880","Contendas do Sincorá","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290880","Contendas do Sincorá","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290880","Contendas do Sincorá","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290880","Contendas do Sincorá","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290880","Contendas do Sincorá","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290880","Contendas do Sincorá","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290880","Contendas do Sincorá","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290900","Cordeiros","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290900","Cordeiros","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290900","Cordeiros","BA","1995","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290900","Cordeiros","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290900","Cordeiros","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290900","Cordeiros","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290900","Cordeiros","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290900","Cordeiros","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29090040] Prefeitura Municipal de Cordeiros - PMC","Água; Res Sólidos",,,"78","0",,,,,,,,,"78","0","78","Não",,,,,,,"","","","","","",,,,,,,
"290900","Cordeiros","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290900","Cordeiros","BA","1996","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290900","Cordeiros","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290900","Cordeiros","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290900","Cordeiros","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29090040] Prefeitura Municipal de Cordeiros - PMC","Água; Res Sólidos","4","0","18","0","2","0","0","0","0","0","1","0","25","0","25","Sim","6",,,"1",,,"Não","","","","","",,,,,,,
"290900","Cordeiros","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290900","Cordeiros","BA","1997","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290900","Cordeiros","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290900","Cordeiros","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29090040] Prefeitura Municipal de Cordeiros - PMC","Água; Res Sólidos","4","0","18","0","2","0","0","0","0","0","1","0","25","0","25","Sim","12",,,"1",,,"","","","","","",,,,,,,
"290900","Cordeiros","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290900","Cordeiros","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290900","Cordeiros","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290900","Cordeiros","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29090040] Prefeitura Municipal de Cordeiros - PMC","Água; Res Sólidos","4","0","29","0","2","0","0","0","0","0","1","0","36","0","36","Sim","13",,,"1",,,"","","","","","",,,,,,,
"290910","Coribe","BA","2013","[29091011] Serviço Autônomo de Água e Esgoto - SAAE; [29091040] PREFEITURA MUNICIPAL DE CORIBE - PMC","Água; Res Sólidos","5","25","8","20","6","5","0","0","0","0","1","1","20","51","71","Não",,,,,,,"","","","","","",,,,,,,
"290910","Coribe","BA","2011","[29091011] Serviço Autônomo de Água e Esgoto - SAAE","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290910","Coribe","BA","2004","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290910","Coribe","BA","1999","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290910","Coribe","BA","2015","[29091011] Serviço Autônomo de Água e Esgoto - SAAE; [29091040] PREFEITURA MUNICIPAL DE CORIBE - PMC","Água; Res Sólidos","1","22","14","25","0","5","0","0","0","0","2","6","17","58","75","Não",,,,,,,"","","","","","",,,,,,,
"290910","Coribe","BA","2001","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290910","Coribe","BA","2010","[29091011] Serviço Autônomo de Água e Esgoto - SAAE; [29091040] PREFEITURA MUNICIPAL DE CORIBE - PMC","Água; Res Sólidos","10","23","12","15","6","20","0","0","0","0","1","1","29","59","88","Não",,,,,,,"","","","","","","0","0","0","0","0","0",
"290910","Coribe","BA","2012","[29091011] Serviço Autônomo de Água e Esgoto - SAAE; [29091040] PREFEITURA MUNICIPAL DE CORIBE - PMC","Água; Res Sólidos","5","25","8","20","6","5","0","0","0","0","1","1","20","51","71","Não",,,,,,,"","","","","","",,,,,,,
"290910","Coribe","BA","2005","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290910","Coribe","BA","2003","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290910","Coribe","BA","2007","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290910","Coribe","BA","2009","[29091011] Serviço Autônomo de Água e Esgoto - SAAE; [29091040] PREFEITURA MUNICIPAL DE CORIBE - PMC","Água; Res Sólidos","0","0","20","32","5","17","0","0","0","28","1","2","26","79","105","",,,,,,,"","","","","","",,,,,,,
"290910","Coribe","BA","2014","[29091011] Serviço Autônomo de Água e Esgoto - SAAE; [29091040] PREFEITURA MUNICIPAL DE CORIBE - PMC","Água; Res Sólidos","2","30","17","35","0","5","0","0","0","0","4","3","23","73","96","Não",,,,,,,"","","","","","",,,,,,,
"290910","Coribe","BA","1995","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290910","Coribe","BA","2006","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290910","Coribe","BA","1997","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290910","Coribe","BA","2008","[29091011] Serviço Autônomo de Água e Esgoto - SAAE","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290910","Coribe","BA","1996","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290910","Coribe","BA","2000","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290910","Coribe","BA","1998","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290910","Coribe","BA","2002","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290920","Coronel João Sá","BA","2011","[29092011] Prefeitura Municipal de Coronel João Sá - PMCJS; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29092040] SECRETARIA DE AGRICULTURA E MEIO AMBIENTE - SECMA","Esgoto; Água; Res Sólidos","3","0","40","0","0","0","0","0","0","0","0","0","43","0","43","Não",,,,,,,"","","","","","",,,,,,,
"290920","Coronel João Sá","BA","2015","[29092011] Prefeitura Municipal de Coronel João Sá - PMCJS; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29092040] SECRETARIA DE AGRICULTURA E MEIO AMBIENTE - SECMA","Esgoto; Água; Res Sólidos",,,,,,,,,,,,,"30","0","30","Não",,,,,,,"","","","","","",,,,,,,
"290920","Coronel João Sá","BA","2013","[29092011] Prefeitura Municipal de Coronel João Sá - PMCJS; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29092040] SECRETARIA DE AGRICULTURA E MEIO AMBIENTE - SECMA","Esgoto; Água; Res Sólidos","0","4","12","0","0","0","0","0","0","0","0","0","12","4","16","Não",,,,,,,"","","","","","",,,,,,,
"290920","Coronel João Sá","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29092040] SECRETARIA DE AGRICULTURA E MEIO AMBIENTE - SECMA","Água; Res Sólidos","5","0","16","0","2","0","0","0","1","0","0","0","24","0","24","Não",,,,,,,"","","","","","",,,,,,,
"290920","Coronel João Sá","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290920","Coronel João Sá","BA","2014","[29092011] Prefeitura Municipal de Coronel João Sá - PMCJS; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29092040] SECRETARIA DE AGRICULTURA E MEIO AMBIENTE - SECMA","Esgoto; Água; Res Sólidos","0","4","12","0","0","0","0","0","0","0","0","0","12","4","16","Não",,,,,,,"","","","","","",,,,,,,
"290920","Coronel João Sá","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290920","Coronel João Sá","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29092040] SECRETARIA DE AGRICULTURA E MEIO AMBIENTE - SECMA","Água; Res Sólidos","17","0","10","0","13","0","0","0","0","0","0","0","40","0","40","Não",,,,,,,"","","","","","","0","0","0","0","0","0",
"290920","Coronel João Sá","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290920","Coronel João Sá","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290920","Coronel João Sá","BA","1995","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290920","Coronel João Sá","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290920","Coronel João Sá","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290920","Coronel João Sá","BA","1996","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290920","Coronel João Sá","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290920","Coronel João Sá","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290920","Coronel João Sá","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29092040] SECRETARIA DE AGRICULTURA E MEIO AMBIENTE - SECMA","Água; Res Sólidos","8",,"57",,,,"10",,,,,,"75","0","75","",,,,,,,"","","","","","",,,,,,,
"290920","Coronel João Sá","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290920","Coronel João Sá","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290920","Coronel João Sá","BA","1997","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290920","Coronel João Sá","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290950","Cravolândia","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290950","Cravolândia","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29095040] SERVIÇO DE LIMPEZA URBANA - PMC","Água e Esgoto; Res Sólidos","7","0","15","0","7","0","0","0","5","0","3","0","37","0","37","Não",,,,,,,"","","","","","",,,,,,,
"290950","Cravolândia","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290950","Cravolândia","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290950","Cravolândia","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290950","Cravolândia","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290950","Cravolândia","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290950","Cravolândia","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290950","Cravolândia","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290950","Cravolândia","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290950","Cravolândia","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290950","Cravolândia","BA","1999","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290950","Cravolândia","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29095040] SERVIÇO DE LIMPEZA URBANA - PMC","Água e Esgoto; Res Sólidos","4","2","12","10","0","10",,,"1","2","4","1",,,"46","Sim","12",,,"3",,,"Sim","","","Capina","","","0","0","0","0","0","0",
"290950","Cravolândia","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290950","Cravolândia","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290950","Cravolândia","BA","1996","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290950","Cravolândia","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290950","Cravolândia","BA","1997","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290950","Cravolândia","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290950","Cravolândia","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290950","Cravolândia","BA","1995","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290960","Crisópolis","BA","1995","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290960","Crisópolis","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290960","Crisópolis","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290960","Crisópolis","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290960","Crisópolis","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290960","Crisópolis","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290960","Crisópolis","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290960","Crisópolis","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29096040] Prefeitura Municipal de Crisopolis - PMC","Água; Res Sólidos","0","10","40","0","4","0","0","0","0","0","2","2","46","12","58","Não",,,,,,,"","","","","","",,,,,,,
"290960","Crisópolis","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29096040] Prefeitura Municipal de Crisopolis - PMC","Água; Res Sólidos","0","12","35","0","8","0","0","0","0","0","4","2","47","14","61","Não",,,,,,,"","","","","","",,,,,,,
"290960","Crisópolis","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290960","Crisópolis","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29096040] Prefeitura Municipal de Crisopolis - PMC","Água; Res Sólidos","0","10","20","0","6","0","0","0","0","0","0","0","26","10","36","Sim","20",,,"2",,,"Sim","","","Capina","","",,,,,,,
"290960","Crisópolis","BA","1996","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"290960","Crisópolis","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
