"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","IN014_RS...Taxa.de.cobertura.do.serviço.de.coleta.domiciliar.direta..porta.a.porta..da.população.urbana.do.município....","IN015_RS...Taxa.de.cobertura.do.serviço.de.coleta.de.rdo.em.relação.à.população.total.do.município....","IN016_RS...Taxa.de.cobertura.do.serviço.de.coleta.de.rdo.em.relação.à.população.urbana....","IN017_RS...Taxa.de.terceirização.do.serviço.de.coleta.de..rdo...rpu..em.relação.à.quantidade.coletada....","IN018_RS...Produtividade.média.dos.empregados.na.coleta..coletadores...motoristas..na.coleta..rdo...rpu..em.relação.à.massa.coletada..Kg.empreg.dia.","IN019_RS...Taxa.de.empregados..coletadores...motoristas..na.coleta..rdo...rpu..em.relação.à.população.urbana..empreg.1000.hab.","IN021_RS...Massa.coletada..rdo...rpu..per.capita.em.relação.à.população.urbana..Kg.hab.dia.","IN022_RS...Massa..rdo..coletada.per.capita.em.relação.à.população.atendida.com.serviço.de.coleta..Kg.hab.dia.","IN023_RS...Custo.unitário.médio.do.serviço.de.coleta..rdo...rpu...R..t.","IN024_RS...Incidência.do.custo.do.serviço.de.coleta..rdo...rpu..no.custo.total.do.manejo.de.rsu....","IN025_RS...Incidência.de..coletadores...motoristas..na.quantidade.total.de.empregados.no.manejo.de.rsu....","IN027_RS...Taxa.da.quantidade.total.coletada.de.resíduos.públicos..rpu..em.relação.à.quantidade.total.coletada.de.resíduos.sólidos.domésticos..rdo.....","IN028_RS...Massa.de.resíduos.domiciliares.e.públicos..rdo.rpu..coletada.per.capita.em.relação.à.população.total.atendida.pelo.serviço.de.coleta..Kg.habitante.dia."
"292525","Ponto Novo","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292525","Ponto Novo","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292525","Ponto Novo","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292525","Ponto Novo","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292525","Ponto Novo","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292525","Ponto Novo","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29252540] Prefeitura Municipal de Ponto Novo - PMPN","Água; Res Sólidos","87.06","99.87","100","98.42","663.73","4.02","2.29","1.18","132.78","47.41","31.25","3.73","1.22"
"292525","Ponto Novo","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292525","Ponto Novo","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292525","Ponto Novo","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292525","Ponto Novo","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292525","Ponto Novo","BA","1997","","",,,,,,,,,,,,,
"292525","Ponto Novo","BA","1995","","",,,,,,,,,,,,,
"292525","Ponto Novo","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292525","Ponto Novo","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292525","Ponto Novo","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292540","Potiraguá","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292540","Potiraguá","BA","1995","","",,,,,,,,,,,,,
"292540","Potiraguá","BA","1996","","",,,,,,,,,,,,,
"292540","Potiraguá","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292540","Potiraguá","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29254040] Prefeitura Municipal de Potiraguá - PMP","Água; Res Sólidos","100","100","100","0","177.49","1.49","0.23","0.08","234.58","33.33","33.33","92.31","0.15"
"292540","Potiraguá","BA","1997","","",,,,,,,,,,,,,
"292540","Potiraguá","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292540","Potiraguá","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292540","Potiraguá","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292540","Potiraguá","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292540","Potiraguá","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292540","Potiraguá","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292540","Potiraguá","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292540","Potiraguá","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292540","Potiraguá","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292540","Potiraguá","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292540","Potiraguá","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292540","Potiraguá","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292540","Potiraguá","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29254040] Prefeitura Municipal de Potiraguá - PMP","Água; Res Sólidos","100","100","100","0","177.49","1.44","0.22","0.08","234.58","33.33","33.33","92.31","0.15"
"292540","Potiraguá","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292540","Potiraguá","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29254040] Prefeitura Municipal de Potiraguá - PMP","Água; Res Sólidos","100","91.41","100","0","781.68","1.4","0.94","0.69",,,"33.33","0.09","0.69"
"292560","Presidente Dutra","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29256040] Prefeitura Municipal de Presidente Dutra - PMPDBA","Água; Res Sólidos",,"89.5","100","0","1323.94","1.54","1.75",,,,"19.18",,"1.29"
"292560","Presidente Dutra","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292560","Presidente Dutra","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292560","Presidente Dutra","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29256040] Prefeitura Municipal de Presidente Dutra - PMPDBA","Água; Res Sólidos",,"76.8","100","0","1295.7","1.05","1.17",,,,"14.52",,"0.91"
"292560","Presidente Dutra","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292560","Presidente Dutra","BA","1995","","",,,,,,,,,,,,,
"292560","Presidente Dutra","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292560","Presidente Dutra","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29256040] Prefeitura Municipal de Presidente Dutra - PMPDBA","Água; Res Sólidos",,"100","100","0","884.74","1.44","1.09",,,,"20.31",,"0.72"
"292560","Presidente Dutra","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292560","Presidente Dutra","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29256040] Prefeitura Municipal de Presidente Dutra - PMPDBA","Água; Res Sólidos","100","86.33","100","0","1232.31","1.45","1.54",,,,"22.58",,"1.17"
"292560","Presidente Dutra","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292560","Presidente Dutra","BA","1996","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292560","Presidente Dutra","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29256040] Prefeitura Municipal de Presidente Dutra - PMPDBA","Água; Res Sólidos","100","84.96","100","0","366.88","1.24","0.39",,,,"20",,"0.3"
"292560","Presidente Dutra","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",,,,,,,,,,,,,
"292560","Presidente Dutra","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29256040] Prefeitura Municipal de Presidente Dutra - PMPDBA","Água; Res Sólidos","100","89.3","100","0","2957.87","1.54","3.9",,,,"26.92",,"2.88"
"292560","Presidente Dutra","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29256040] Prefeitura Municipal de Presidente Dutra - PMPDBA","Água; Res Sólidos","100","86.08","100","0","1232.31","1.45","1.53",,,,"32.56",,"1.17"
"292560","Presidente Dutra","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292560","Presidente Dutra","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292560","Presidente Dutra","BA","1997","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292560","Presidente Dutra","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292560","Presidente Dutra","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292570","Presidente Jânio Quadros","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292570","Presidente Jânio Quadros","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292570","Presidente Jânio Quadros","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29257040] PRESIDENTE JÂNIO QUADROS PREFEITURA - PMPJQ","Água; Res Sólidos","96.6","30.96","96.6","0","766.77","0.73","0.48","0.36",,,"6","33.33","0.48"
"292570","Presidente Jânio Quadros","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29257040] PRESIDENTE JÂNIO QUADROS PREFEITURA - PMPJQ","Água; Res Sólidos",,"31.9","100",,,"1.62",,,,"85","21.43",,
"292570","Presidente Jânio Quadros","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292570","Presidente Jânio Quadros","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292570","Presidente Jânio Quadros","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292570","Presidente Jânio Quadros","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292570","Presidente Jânio Quadros","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29257040] PRESIDENTE JÂNIO QUADROS PREFEITURA - PMPJQ","Água; Res Sólidos","29.03","31.23","72.54","10.37","552.08","1.21","0.64",,,,"13.89",,"0.63"
"292570","Presidente Jânio Quadros","BA","2015","[29257011] Prefeitura Municipal de Presidente Jânio Quadros - PMPJQ; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29257040] PRESIDENTE JÂNIO QUADROS PREFEITURA - PMPJQ","Esgoto; Água; Res Sólidos","29.86","33.37","78.48","10.37","552.08","1.23","0.65","0.39","91.67","13.89","13.89","52.53","0.6"
"292570","Presidente Jânio Quadros","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292570","Presidente Jânio Quadros","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292570","Presidente Jânio Quadros","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292570","Presidente Jânio Quadros","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29257040] PRESIDENTE JÂNIO QUADROS PREFEITURA - PMPJQ","Água; Res Sólidos",,"30.7","91.65","0","552.08","1.21","0.57",,"140.3","39.59","20.83",,"0.57"
"292570","Presidente Jânio Quadros","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29257040] PRESIDENTE JÂNIO QUADROS PREFEITURA - PMPJQ","Água; Res Sólidos",,"36.7","100",,,"1.43",,,,"100","21.43",,
"292570","Presidente Jânio Quadros","BA","1996","","",,,,,,,,,,,,,
"292570","Presidente Jânio Quadros","BA","1995","","",,,,,,,,,,,,,
"292570","Presidente Jânio Quadros","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29257040] PRESIDENTE JÂNIO QUADROS PREFEITURA - PMPJQ","Água; Res Sólidos","100","30.8","100","0","766.77","0.76","0.5","0.37","140.73","13.62","6","33.33","0.5"
"292570","Presidente Jânio Quadros","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292570","Presidente Jânio Quadros","BA","1997","","",,,,,,,,,,,,,
"292570","Presidente Jânio Quadros","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292580","Queimadas","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292580","Queimadas","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292580","Queimadas","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292580","Queimadas","BA","1996","","",,,,,,,,,,,,,
"292580","Queimadas","BA","1997","","",,,,,,,,,,,,,
"292580","Queimadas","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292580","Queimadas","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292580","Queimadas","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292580","Queimadas","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292580","Queimadas","BA","2011","[29258011] Prefeitura Municipal de Queimadas - PMQ; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Esgoto; Água",,,,,,,,,,,,,
"292580","Queimadas","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292580","Queimadas","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292580","Queimadas","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292580","Queimadas","BA","1995","","",,,,,,,,,,,,,
"292580","Queimadas","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292580","Queimadas","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292580","Queimadas","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292580","Queimadas","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292580","Queimadas","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292580","Queimadas","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292580","Queimadas","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292590","Quijingue","BA","1997","","",,,,,,,,,,,,,
"292590","Quijingue","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292590","Quijingue","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292590","Quijingue","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292590","Quijingue","BA","1995","","",,,,,,,,,,,,,
"292590","Quijingue","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292590","Quijingue","BA","2012","[29259011] Prefeitura Municipal de Quijingue - PMQ; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29259040] SECRETARIA MUNICIPAL DE INFRAESTRUTURA. DESENVOLVIMENTO URBANO E TRANSPORTES - SEINFRA","Esgoto; Água; Res Sólidos","100","62.1","100","0","35.14","3.75","0.11","0.04",,,"27.59","5.6","0.04"
"292590","Quijingue","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292590","Quijingue","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292590","Quijingue","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292590","Quijingue","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29259040] SECRETARIA MUNICIPAL DE INFRAESTRUTURA. DESENVOLVIMENTO URBANO E TRANSPORTES - SEINFRA","Água; Res Sólidos","74.5","52.35","89.41","0","719.33","2.98","1.84","0.55",,,"23.26","49.95","0.82"
"292590","Quijingue","BA","1996","","",,,,,,,,,,,,,
"292590","Quijingue","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292590","Quijingue","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29259040] SECRETARIA MUNICIPAL DE INFRAESTRUTURA. DESENVOLVIMENTO URBANO E TRANSPORTES - SEINFRA","Água; Res Sólidos",,"28.4","100","0","599.04","1.24","0.64",,,,"12.31",,"0.51"
"292590","Quijingue","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29259040] SECRETARIA MUNICIPAL DE INFRAESTRUTURA. DESENVOLVIMENTO URBANO E TRANSPORTES - SEINFRA","Água; Res Sólidos",,"33","100",,,"3.45",,,,,"24.72",,
"292590","Quijingue","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29259040] SECRETARIA MUNICIPAL DE INFRAESTRUTURA. DESENVOLVIMENTO URBANO E TRANSPORTES - SEINFRA","Água; Res Sólidos","66.05","48.13","73.39","0","555.63","3.38","1.61",,,,"28.4",,"0.78"
"292590","Quijingue","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29259040] SECRETARIA MUNICIPAL DE INFRAESTRUTURA. DESENVOLVIMENTO URBANO E TRANSPORTES - SEINFRA","Água; Res Sólidos","98.66","68.98","98.66","100","709.27","2.95","1.79","0.53",,,"21.74","15.62","0.61"
"292590","Quijingue","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292590","Quijingue","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292590","Quijingue","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29259040] SECRETARIA MUNICIPAL DE INFRAESTRUTURA. DESENVOLVIMENTO URBANO E TRANSPORTES - SEINFRA","Água; Res Sólidos",,"36.6","100",,,"3.13",,"0",,,"27.4","10",
"292590","Quijingue","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292593","Quixabeira","BA","2010","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29259340] prefeitura municipal - pmq","Água; Res Sólidos",,"62.4","100","0","5.64","4.64","0.02",,,,"34.69",,"0.01"
"292593","Quixabeira","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292593","Quixabeira","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292593","Quixabeira","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292593","Quixabeira","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292593","Quixabeira","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292593","Quixabeira","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29259340] prefeitura municipal - pmq","Água; Res Sólidos",,"100","100","100","593.48","2.74","1.39",,,,"28.57",,"0.53"
"292593","Quixabeira","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292593","Quixabeira","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292593","Quixabeira","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292593","Quixabeira","BA","1995","","",,,,,,,,,,,,,
"292593","Quixabeira","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292593","Quixabeira","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292593","Quixabeira","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292593","Quixabeira","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292593","Quixabeira","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292593","Quixabeira","BA","1997","","",,,,,,,,,,,,,
"292593","Quixabeira","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292593","Quixabeira","BA","1996","","",,,,,,,,,,,,,
"292593","Quixabeira","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292593","Quixabeira","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29259340] prefeitura municipal - pmq","Água; Res Sólidos",,"36.5","100","0",,,"0.14",,,,,,"0.14"
"292595","Rafael Jambeiro","BA","2003","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292595","Rafael Jambeiro","BA","1995","","",,,,,,,,,,,,,
"292595","Rafael Jambeiro","BA","1997","","",,,,,,,,,,,,,
"292595","Rafael Jambeiro","BA","2002","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292595","Rafael Jambeiro","BA","1998","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292595","Rafael Jambeiro","BA","1996","","",,,,,,,,,,,,,
"292595","Rafael Jambeiro","BA","2005","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292595","Rafael Jambeiro","BA","1999","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292595","Rafael Jambeiro","BA","2004","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292595","Rafael Jambeiro","BA","2001","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292595","Rafael Jambeiro","BA","2011","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292595","Rafael Jambeiro","BA","2010","[29259511] Prefeitura Municipal de Rafael Jambeiro - PMRJ; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29259540] Secretaria de Obras e Limpeza Pública - SOLP","Esgoto; Água; Res Sólidos",,"100","100","100","954.11","1.61","1.31",,,,"31.43",,"0.39"
"292595","Rafael Jambeiro","BA","2009","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292595","Rafael Jambeiro","BA","2008","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292595","Rafael Jambeiro","BA","2012","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292595","Rafael Jambeiro","BA","2006","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292595","Rafael Jambeiro","BA","2013","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292595","Rafael Jambeiro","BA","2007","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292595","Rafael Jambeiro","BA","2000","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292595","Rafael Jambeiro","BA","2014","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292595","Rafael Jambeiro","BA","2015","[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",,,,,,,,,,,,,
"292600","Remanso","BA","2006","[29260011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto",,,,,,,,,,,,,
"292600","Remanso","BA","2015","[29260011] Serviço Autônomo de Água e Esgoto - SAAE; [29260040] PREFEITURA MUNICIPAL DE REMANSO - PMR","Água e Esgoto; Res Sólidos","100","60.25","100","100","930.22","1.49","1.19",,,,"39.18",,"1.19"
"292600","Remanso","BA","2000","[29260011] Serviço Autônomo de Água e Esgoto - SAAE","Água",,,,,,,,,,,,,
"292600","Remanso","BA","1999","[29260011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto",,,,,,,,,,,,,
"292600","Remanso","BA","2010","[29260011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto",,,,,,,,,,,,,
"292600","Remanso","BA","1997","","",,,,,,,,,,,,,
"292600","Remanso","BA","2014","[29260011] Serviço Autônomo de Água e Esgoto - SAAE; [29260040] PREFEITURA MUNICIPAL DE REMANSO - PMR","Água e Esgoto; Res Sólidos","100","60.25","100","100","930.22","1.5","1.2",,,,"39.18",,"1.2"
"292600","Remanso","BA","2011","[29260011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto",,,,,,,,,,,,,
"292600","Remanso","BA","1998","[29260011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto",,,,,,,,,,,,,
