"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","ES001...População.total.atendida.com.esgotamento.sanitário..Habitantes.","ES002...Quantidade.de.ligações.ativas.de.esgotos..Ligações.","ES003...Quantidade.de.economias.ativas.de.esgotos..Economias.","ES004...Extensão.da.rede.de.esgotos..km.","ES005...Volume.de.esgotos.coletado..1000.m..ano.","ES006...Volume.de.esgotos.tratado..1000.m..ano.","ES007...Volume.de.esgotos.faturado..1000.m..ano.","ES008...Quantidade.de.economias.residenciais.ativas.de.esgotos..Economias.","ES009...Quantidade.de.ligações.totais.de.esgotos..Ligações.","ES012...Volume.de.esgoto.bruto.exportado..1000.m..ano.","ES013...Volume.de.esgotos.bruto.importado..1000m..ano.","ES014...Volume.de.esgoto.importado.tratado.nas.instalações.do.importador..1000.m..ano.","ES015...Volume.de.esgoto.bruto.exportado.tratado.nas.instalações.do.importador..1000.m..ano.","ES026...População.urbana.atendida.com.esgotamento.sanitário..Habitantes.","ES028...Consumo.total.de.energia.elétrica.nos.sistemas.de.esgotos..1000.kWh.ano."
"261110","Petrolina","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água e Esgoto","171210","27582","34242","0","6007.41","3964.89","6021.66","52000",,,,,,,
"261110","Petrolina","PE","2015","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26111040] Prefeitura Municipal - PM","Água e Esgoto; Res Sólidos","209527","51869","63263","535.35","7042.36","7042.36","9350.71","58856","52577","0","0","0","0","209527","453.72"
"261120","Poção","PE","1996","","",,,,,,,,,,,,,,,
"261120","Poção","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261120","Poção","PE","2014","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261120","Poção","PE","1995","","",,,,,,,,,,,,,,,
"261120","Poção","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261120","Poção","PE","2011","[26112011] Prefeitura Municipal de Poção - PMP; [26116000] Companhia Pernambucana de Saneamento - COMPESA","Esgoto; Água","3300","870","870","7","150","0","0","870","875","0","0","0","0","3300",
"261120","Poção","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261120","Poção","PE","2010","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261120","Poção","PE","2015","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261120","Poção","PE","1997","","",,,,,,,,,,,,,,,
"261120","Poção","PE","2013","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261120","Poção","PE","2008","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261120","Poção","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261120","Poção","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261120","Poção","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261120","Poção","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261120","Poção","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261120","Poção","PE","2009","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261120","Poção","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261120","Poção","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261120","Poção","PE","2012","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261153","Quixaba","PE","2011","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261153","Quixaba","PE","2015","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261153","Quixaba","PE","1996","","",,,,,,,,,,,,,,,
"261153","Quixaba","PE","2012","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261153","Quixaba","PE","2010","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26115340] Prefeitura Municipal de Quixaba - PMQ","Água; Res Sólidos",,,,,,,,,,,,,,,
"261153","Quixaba","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261153","Quixaba","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261153","Quixaba","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261153","Quixaba","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261153","Quixaba","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261153","Quixaba","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261153","Quixaba","PE","2008","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261153","Quixaba","PE","1995","","",,,,,,,,,,,,,,,
"261153","Quixaba","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261153","Quixaba","PE","1997","","",,,,,,,,,,,,,,,
"261153","Quixaba","PE","2009","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26115340] Prefeitura Municipal de Quixaba - PMQ","Água; Res Sólidos",,,,,,,,,,,,,,,
"261153","Quixaba","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261153","Quixaba","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261153","Quixaba","PE","2014","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261153","Quixaba","PE","2013","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261153","Quixaba","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261170","Riacho das Almas","PE","1997","","",,,,,,,,,,,,,,,
"261170","Riacho das Almas","PE","1996","","",,,,,,,,,,,,,,,
"261170","Riacho das Almas","PE","2008","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261170","Riacho das Almas","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261170","Riacho das Almas","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261170","Riacho das Almas","PE","2011","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261170","Riacho das Almas","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261170","Riacho das Almas","PE","2009","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26117040] Prefeitura Municipal de Riacho das Almas - Secretaria de Infraestutura - PMR","Água; Res Sólidos",,,,,,,,,,,,,,,
"261170","Riacho das Almas","PE","2015","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261170","Riacho das Almas","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261170","Riacho das Almas","PE","1995","","",,,,,,,,,,,,,,,
"261170","Riacho das Almas","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261170","Riacho das Almas","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261170","Riacho das Almas","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261170","Riacho das Almas","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261170","Riacho das Almas","PE","2010","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26117040] Prefeitura Municipal de Riacho das Almas - Secretaria de Infraestutura - PMR","Água; Res Sólidos",,,,,,,,,,,,,,,
"261170","Riacho das Almas","PE","2012","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26117040] Prefeitura Municipal de Riacho das Almas - Secretaria de Infraestutura - PMR","Água; Res Sólidos",,,,,,,,,,,,,,,
"261170","Riacho das Almas","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261170","Riacho das Almas","PE","2014","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26117040] Prefeitura Municipal de Riacho das Almas - Secretaria de Infraestutura - PMR","Água; Res Sólidos",,,,,,,,,,,,,,,
"261170","Riacho das Almas","PE","2013","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26117040] Prefeitura Municipal de Riacho das Almas - Secretaria de Infraestutura - PMR","Água; Res Sólidos",,,,,,,,,,,,,,,
"261170","Riacho das Almas","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261200","Sairé","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261200","Sairé","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261200","Sairé","PE","2009","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261200","Sairé","PE","1997","","",,,,,,,,,,,,,,,
"261200","Sairé","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261200","Sairé","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261200","Sairé","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261200","Sairé","PE","1995","","",,,,,,,,,,,,,,,
"261200","Sairé","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261200","Sairé","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261200","Sairé","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261200","Sairé","PE","2013","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261200","Sairé","PE","2010","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261200","Sairé","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261200","Sairé","PE","1996","","",,,,,,,,,,,,,,,
"261200","Sairé","PE","2014","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261200","Sairé","PE","2011","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261200","Sairé","PE","2008","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261200","Sairé","PE","2015","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261200","Sairé","PE","2012","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261200","Sairé","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261210","Salgadinho","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261210","Salgadinho","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261210","Salgadinho","PE","2009","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261210","Salgadinho","PE","1997","","",,,,,,,,,,,,,,,
"261210","Salgadinho","PE","2010","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261210","Salgadinho","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261210","Salgadinho","PE","1996","","",,,,,,,,,,,,,,,
"261210","Salgadinho","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261210","Salgadinho","PE","2015","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261210","Salgadinho","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261210","Salgadinho","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261210","Salgadinho","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261210","Salgadinho","PE","2013","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261210","Salgadinho","PE","2008","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261210","Salgadinho","PE","1995","","",,,,,,,,,,,,,,,
"261210","Salgadinho","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261210","Salgadinho","PE","2011","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261210","Salgadinho","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261210","Salgadinho","PE","2012","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261210","Salgadinho","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261210","Salgadinho","PE","2014","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261220","Salgueiro","PE","2008","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261220","Salgueiro","PE","2010","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261220","Salgueiro","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261220","Salgueiro","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261220","Salgueiro","PE","2011","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261220","Salgueiro","PE","2012","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26122040] PREFEITURA MUNICIPAL DO SALGUEIRO - PMS","Água; Res Sólidos",,,,,,,,,,,,,,,
"261220","Salgueiro","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261220","Salgueiro","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261220","Salgueiro","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261220","Salgueiro","PE","1995","","",,,,,,,,,,,,,,,
"261220","Salgueiro","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261220","Salgueiro","PE","2013","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26122040] PREFEITURA MUNICIPAL DO SALGUEIRO - PMS","Água e Esgoto; Res Sólidos","2347","643","646","4.87","24.22","24.22","24.43","636","643","0","0","0","0","2347","31.57"
"261220","Salgueiro","PE","1997","","",,,,,,,,,,,,,,,
"261220","Salgueiro","PE","2015","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26122040] PREFEITURA MUNICIPAL DO SALGUEIRO - PMS","Água e Esgoto; Res Sólidos","19937","5595","5827","40.49","583.61","583.61","765.46","5403","5614","0","0","0","0","19937","57.01"
"261220","Salgueiro","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261220","Salgueiro","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261220","Salgueiro","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261220","Salgueiro","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261220","Salgueiro","PE","2009","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26122040] PREFEITURA MUNICIPAL DO SALGUEIRO - PMS","Água; Res Sólidos",,,,,,,,,,,,,,,
"261220","Salgueiro","PE","2014","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26122040] PREFEITURA MUNICIPAL DO SALGUEIRO - PMS","Água e Esgoto; Res Sólidos","15026","4218","4401","40.49","318","318","366","4072","4218","0","0","0","0","15026","32.8"
"261220","Salgueiro","PE","1996","","",,,,,,,,,,,,,,,
"261230","Saloá","PE","1996","","",,,,,,,,,,,,,,,
"261230","Saloá","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261230","Saloá","PE","2015","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26123040] Prefeitura Municipal de Saloá   Secretaria Municipal de Meio Ambiente - PMS","Água; Res Sólidos",,,,,,,,,,,,,,,
"261230","Saloá","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261230","Saloá","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261230","Saloá","PE","1995","","",,,,,,,,,,,,,,,
"261230","Saloá","PE","2012","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26123040] Prefeitura Municipal de Saloá - PMS","Água; Res Sólidos",,,,,,,,,,,,,,,
"261230","Saloá","PE","2014","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26123040] Prefeitura Municipal de Saloá - PMS","Água; Res Sólidos",,,,,,,,,,,,,,,
"261230","Saloá","PE","2011","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261230","Saloá","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261230","Saloá","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261230","Saloá","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261230","Saloá","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261230","Saloá","PE","2008","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261230","Saloá","PE","2013","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261230","Saloá","PE","2009","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261230","Saloá","PE","2010","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261230","Saloá","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261230","Saloá","PE","1997","","",,,,,,,,,,,,,,,
"261230","Saloá","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261230","Saloá","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261240","Sanharó","PE","1997","","",,,,,,,,,,,,,,,
"261240","Sanharó","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261240","Sanharó","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261240","Sanharó","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261240","Sanharó","PE","2011","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261240","Sanharó","PE","2013","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261240","Sanharó","PE","2015","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261240","Sanharó","PE","2010","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261240","Sanharó","PE","2008","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261240","Sanharó","PE","2012","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261240","Sanharó","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261240","Sanharó","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261240","Sanharó","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261240","Sanharó","PE","1996","","",,,,,,,,,,,,,,,
"261240","Sanharó","PE","1995","","",,,,,,,,,,,,,,,
"261240","Sanharó","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261240","Sanharó","PE","2009","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261240","Sanharó","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261240","Sanharó","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261240","Sanharó","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261240","Sanharó","PE","2014","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261245","Santa Cruz","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261245","Santa Cruz","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261245","Santa Cruz","PE","2014","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26124540] PREFEITURA MUNICIPAL DE SANTA CRUZ - PMSCPE","Água; Res Sólidos",,,,,,,,,,,,,,,
"261245","Santa Cruz","PE","2008","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261245","Santa Cruz","PE","2011","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261245","Santa Cruz","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261245","Santa Cruz","PE","2009","[26124511] Prefeitura Municipal de Santa Cruz - PMSC; [26116000] Companhia Pernambucana de Saneamento - COMPESA","Esgoto; Água","3900","836","836","12","67","0","0","756","836","0","0","0","0","3300","0"
"261245","Santa Cruz","PE","1995","","",,,,,,,,,,,,,,,
"261245","Santa Cruz","PE","2012","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26124540] PREFEITURA MUNICIPAL DE SANTA CRUZ - PMSCPE","Água; Res Sólidos",,,,,,,,,,,,,,,
"261245","Santa Cruz","PE","2010","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261245","Santa Cruz","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261245","Santa Cruz","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261245","Santa Cruz","PE","1996","","",,,,,,,,,,,,,,,
"261245","Santa Cruz","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261245","Santa Cruz","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261245","Santa Cruz","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261245","Santa Cruz","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261245","Santa Cruz","PE","2013","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26124540] PREFEITURA MUNICIPAL DE SANTA CRUZ - PMSCPE","Água; Res Sólidos",,,,,,,,,,,,,,,
"261245","Santa Cruz","PE","2015","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261245","Santa Cruz","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261245","Santa Cruz","PE","1997","","",,,,,,,,,,,,,,,
"261247","Santa Cruz da Baixa Verde","PE","2010","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261247","Santa Cruz da Baixa Verde","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261247","Santa Cruz da Baixa Verde","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261247","Santa Cruz da Baixa Verde","PE","1996","","",,,,,,,,,,,,,,,
"261247","Santa Cruz da Baixa Verde","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261247","Santa Cruz da Baixa Verde","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261247","Santa Cruz da Baixa Verde","PE","2013","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261247","Santa Cruz da Baixa Verde","PE","1997","","",,,,,,,,,,,,,,,
"261247","Santa Cruz da Baixa Verde","PE","2012","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261247","Santa Cruz da Baixa Verde","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261247","Santa Cruz da Baixa Verde","PE","2014","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26124740] Prefeitura Municipal de Santa Cruz da    Baixa Verde - PMSCBV","Água; Res Sólidos",,,,,,,,,,,,,,,
"261247","Santa Cruz da Baixa Verde","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261247","Santa Cruz da Baixa Verde","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261247","Santa Cruz da Baixa Verde","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
"261247","Santa Cruz da Baixa Verde","PE","2015","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26124740] Prefeitura Municipal de Santa Cruz da    Baixa Verde - PMSCBV","Água; Res Sólidos",,,,,,,,,,,,,,,
"261247","Santa Cruz da Baixa Verde","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,
