Fonte,Volume,VolumePercentual,Data,Ano,Mes,id
ANA,0.02,1.9,2014-05-02,2014.0,5.0,12014.0
ANA,0.02,1.9,2014-06-02,2014.0,6.0,12014.0
ANA,0.00,0.0,2014-08-26,2014.0,8.0,12014.0
ANA,0.00,0.0,2014-09-01,2014.0,9.0,12014.0
ANA,0.00,0.0,2014-10-01,2014.0,10.0,12014.0
ANA,0.00,0.0,2014-11-01,2014.0,11.0,12014.0
ANA,0.00,0.0,2014-12-11,2014.0,12.0,12014.0
ANA,0.00,0.0,2015-01-01,2015.0,1.0,12014.0
ANA,0.00,0.0,2015-02-01,2015.0,2.0,12014.0
ANA,0.00,0.0,2015-03-03,2015.0,3.0,12014.0
ANA,0.00,0.0,2015-04-02,2015.0,4.0,12014.0
ANA,0.00,0.0,2015-05-01,2015.0,5.0,12014.0
ANA,0.00,0.0,2015-06-05,2015.0,6.0,12014.0
ANA,0.00,0.0,2015-07-09,2015.0,7.0,12014.0
ANA,0.00,0.0,2015-08-14,2015.0,8.0,12014.0
ANA,0.00,0.0,2015-09-02,2015.0,9.0,12014.0
ANA,0.00,0.0,2015-10-05,2015.0,10.0,12014.0
ANA,0.00,0.0,2015-11-03,2015.0,11.0,12014.0
ANA,0.00,0.0,2015-12-04,2015.0,12.0,12014.0
ANA,0.00,0.0,2016-01-04,2016.0,1.0,12014.0
ANA,0.00,0.0,2016-02-02,2016.0,2.0,12014.0
ANA,0.00,0.0,2016-03-02,2016.0,3.0,12014.0
ANA,0.00,0.0,2016-04-04,2016.0,4.0,12014.0
ANA,0.00,0.0,2016-05-01,2016.0,5.0,12014.0
ANA,0.00,0.0,2016-07-27,2016.0,7.0,12014.0
ANA,0.00,0.0,2016-08-08,2016.0,8.0,12014.0
ANA,0.00,0.0,2016-10-10,2016.0,10.0,12014.0
ANA,0.00,0.0,2016-11-10,2016.0,11.0,12014.0
ANA,0.00,0.0,2016-12-07,2016.0,12.0,12014.0
ANA,0.00,0.0,2017-01-05,2017.0,1.0,12014.0
AESA,0,0.0,2017-02-08,2017.0,2.0,12014.0
AESA,0,0.0,2017-03-13,2017.0,3.0,12014.0
ANA,0.06,9.0,2013-04-24,2013.0,4.0,12137.0
ANA,0.04,6.0,2013-05-27,2013.0,5.0,12137.0
ANA,0.05,7.5,2013-06-27,2013.0,6.0,12137.0
ANA,0.06,9.0,2013-07-31,2013.0,7.0,12137.0
ANA,0.04,6.0,2013-08-29,2013.0,8.0,12137.0
ANA,0.03,4.5,2013-09-25,2013.0,9.0,12137.0
ANA,0.02,3.0,2013-10-01,2013.0,10.0,12137.0
ANA,0.01,1.5,2013-11-01,2013.0,11.0,12137.0
ANA,0.00,0.0,2014-01-14,2014.0,1.0,12137.0
ANA,0.00,0.0,2014-02-03,2014.0,2.0,12137.0
ANA,0.00,0.0,2014-03-11,2014.0,3.0,12137.0
ANA,0.00,0.0,2014-04-28,2014.0,4.0,12137.0
ANA,0.00,0.0,2014-05-20,2014.0,5.0,12137.0
ANA,0.00,0.0,2014-06-13,2014.0,6.0,12137.0
ANA,0.00,0.0,2014-08-20,2014.0,8.0,12137.0
ANA,0.00,0.0,2014-10-01,2014.0,10.0,12137.0
ANA,0.00,0.0,2014-11-01,2014.0,11.0,12137.0
ANA,0.00,0.0,2014-12-11,2014.0,12.0,12137.0
ANA,0.00,0.0,2015-01-01,2015.0,1.0,12137.0
ANA,0.00,0.0,2015-02-01,2015.0,2.0,12137.0
ANA,0.00,0.0,2015-03-18,2015.0,3.0,12137.0
ANA,0.00,0.0,2015-04-01,2015.0,4.0,12137.0
ANA,0.00,0.0,2015-05-20,2015.0,5.0,12137.0
ANA,0.00,0.0,2015-06-30,2015.0,6.0,12137.0
ANA,0.00,0.0,2015-07-29,2015.0,7.0,12137.0
ANA,0.00,0.0,2015-08-11,2015.0,8.0,12137.0
ANA,0.00,0.0,2015-09-04,2015.0,9.0,12137.0
ANA,0.00,0.0,2015-10-02,2015.0,10.0,12137.0
ANA,0.00,0.0,2015-11-03,2015.0,11.0,12137.0
ANA,0.00,0.0,2015-12-04,2015.0,12.0,12137.0
ANA,0.00,0.0,2016-01-04,2016.0,1.0,12137.0
ANA,0.00,0.0,2016-02-02,2016.0,2.0,12137.0
ANA,0.00,0.0,2016-03-02,2016.0,3.0,12137.0
ANA,0.00,0.0,2016-04-15,2016.0,4.0,12137.0
ANA,0.00,0.0,2016-05-18,2016.0,5.0,12137.0
ANA,0.00,0.0,2016-07-27,2016.0,7.0,12137.0
ANA,0.00,0.0,2016-08-08,2016.0,8.0,12137.0
ANA,0.00,0.0,2016-10-13,2016.0,10.0,12137.0
ANA,0.00,0.0,2016-12-01,2016.0,12.0,12137.0
ANA,0,0.2,2017-01-26,2017.0,1.0,12137.0
AESA,0,0.2,2017-02-17,2017.0,2.0,12137.0
ANA,91.45,36.2,2013-05-29,2013.0,5.0,12005.0
ANA,92.82,36.7,2013-06-25,2013.0,6.0,12005.0
ANA,99.78,39.4,2013-07-30,2013.0,7.0,12005.0
ANA,99.49,39.3,2013-08-29,2013.0,8.0,12005.0
ANA,99.78,39.4,2013-09-30,2013.0,9.0,12005.0
ANA,94.51,37.4,2013-10-31,2013.0,10.0,12005.0
ANA,90.90,35.9,2013-11-26,2013.0,11.0,12005.0
ANA,87.79,34.7,2013-12-16,2013.0,12.0,12005.0
ANA,80.23,31.7,2014-01-31,2014.0,1.0,12005.0
ANA,76.72,30.3,2014-02-28,2014.0,2.0,12005.0
ANA,72.78,28.8,2014-03-31,2014.0,3.0,12005.0
ANA,68.79,27.2,2014-04-30,2014.0,4.0,12005.0
ANA,67.12,26.5,2014-05-30,2014.0,5.0,12005.0
ANA,65.64,25.9,2014-06-30,2014.0,6.0,12005.0
ANA,65.79,26.0,2014-07-30,2014.0,7.0,12005.0
ANA,64.16,25.4,2014-08-27,2014.0,8.0,12005.0
ANA,64.09,25.3,2014-09-29,2014.0,9.0,12005.0
ANA,61.79,24.4,2014-10-30,2014.0,10.0,12005.0
ANA,59.12,23.4,2014-11-28,2014.0,11.0,12005.0
ANA,55.42,21.9,2014-12-30,2014.0,12.0,12005.0
ANA,52.41,20.7,2015-01-28,2015.0,1.0,12005.0
ANA,49.64,19.6,2015-02-23,2015.0,2.0,12005.0
ANA,46.64,18.4,2015-03-30,2015.0,3.0,12005.0
ANA,44.04,17.4,2015-04-27,2015.0,4.0,12005.0
ANA,41.59,16.4,2015-05-29,2015.0,5.0,12005.0
ANA,40.48,16.0,2015-06-30,2015.0,6.0,12005.0
ANA,41.43,16.4,2015-07-31,2015.0,7.0,12005.0
ANA,42.77,16.9,2015-08-31,2015.0,8.0,12005.0
ANA,40.69,16.1,2015-09-28,2015.0,9.0,12005.0
ANA,39.32,15.5,2015-10-15,2015.0,10.0,12005.0
ANA,37.11,14.7,2015-11-12,2015.0,11.0,12005.0
ANA,34.48,13.6,2015-12-17,2015.0,12.0,12005.0
ANA,33.05,13.1,2016-01-19,2016.0,1.0,12005.0
ANA,33.62,13.3,2016-02-15,2016.0,2.0,12005.0
ANA,32.29,12.8,2016-03-17,2016.0,3.0,12005.0
ANA,30.60,12.1,2016-04-15,2016.0,4.0,12005.0
ANA,30.95,12.2,2016-05-16,2016.0,5.0,12005.0
ANA,32.86,13.0,2016-06-21,2016.0,6.0,12005.0
ANA,30.73,12.2,2016-07-28,2016.0,7.0,12005.0
ANA,29.35,11.6,2016-08-18,2016.0,8.0,12005.0
ANA,27.27,10.8,2016-09-16,2016.0,9.0,12005.0
ANA,24.25,9.6,2016-10-26,2016.0,10.0,12005.0
ANA,23.56,9.3,2016-11-03,2016.0,11.0,12005.0
ANA,19.19,7.6,2016-12-29,2016.0,12.0,12005.0
ANA,17.33,6.8,2017-01-31,2017.0,1.0,12005.0
AESA,16.03,6.3,2017-02-24,2017.0,2.0,12005.0
AESA,14.8,5.8,2017-03-17,2017.0,3.0,12005.0
ANA,3.39,42.8,2013-04-30,2013.0,4.0,12351.0
ANA,3.31,41.7,2013-05-22,2013.0,5.0,12351.0
ANA,3.26,41.1,2013-06-03,2013.0,6.0,12351.0
ANA,3.08,38.8,2013-07-30,2013.0,7.0,12351.0
ANA,3.00,37.8,2013-08-23,2013.0,8.0,12351.0
ANA,2.76,34.8,2013-09-30,2013.0,9.0,12351.0
ANA,2.60,32.8,2013-10-31,2013.0,10.0,12351.0
ANA,2.44,30.8,2013-11-27,2013.0,11.0,12351.0
ANA,2.31,29.1,2013-12-18,2013.0,12.0,12351.0
ANA,2.12,26.7,2014-01-31,2014.0,1.0,12351.0
ANA,2.19,27.6,2014-02-18,2014.0,2.0,12351.0
ANA,2.13,26.9,2014-03-01,2014.0,3.0,12351.0
ANA,1.88,23.7,2014-04-29,2014.0,4.0,12351.0
ANA,1.83,23.1,2014-05-28,2014.0,5.0,12351.0
ANA,1.75,22.1,2014-06-25,2014.0,6.0,12351.0
ANA,1.68,21.2,2014-07-23,2014.0,7.0,12351.0
ANA,1.56,19.7,2014-08-21,2014.0,8.0,12351.0
ANA,1.41,17.8,2014-09-29,2014.0,9.0,12351.0
ANA,1.22,15.4,2014-10-29,2014.0,10.0,12351.0
ANA,1.15,14.5,2014-11-20,2014.0,11.0,12351.0
ANA,1.04,13.1,2014-12-18,2014.0,12.0,12351.0
ANA,0.94,11.8,2015-01-28,2015.0,1.0,12351.0
ANA,0.85,10.7,2015-02-25,2015.0,2.0,12351.0
ANA,0.73,9.2,2015-03-31,2015.0,3.0,12351.0
ANA,0.76,9.6,2015-04-14,2015.0,4.0,12351.0
ANA,0.59,7.4,2015-05-27,2015.0,5.0,12351.0
ANA,0.48,6.0,2015-06-30,2015.0,6.0,12351.0
ANA,0.45,5.7,2015-07-29,2015.0,7.0,12351.0
ANA,0.44,5.6,2015-08-20,2015.0,8.0,12351.0
ANA,0.42,5.3,2015-09-30,2015.0,9.0,12351.0
ANA,0.37,4.7,2015-10-27,2015.0,10.0,12351.0
ANA,0.32,4.0,2015-11-26,2015.0,11.0,12351.0
ANA,0.30,3.8,2015-12-16,2015.0,12.0,12351.0
ANA,0.30,3.8,2016-01-13,2016.0,1.0,12351.0
ANA,0.56,7.1,2016-02-18,2016.0,2.0,12351.0
ANA,0.22,2.8,2016-04-08,2016.0,4.0,12351.0
ANA,0.22,2.8,2016-06-01,2016.0,6.0,12351.0
ANA,0.20,2.5,2016-07-06,2016.0,7.0,12351.0
ANA,0.16,2.0,2016-09-19,2016.0,9.0,12351.0
ANA,0.10,1.3,2016-11-24,2016.0,11.0,12351.0
ANA,0.10,1.3,2016-12-13,2016.0,12.0,12351.0
ANA,518.39,96.8,1990-01-31,1990.0,1.0,12172.0
ANA,520.97,97.2,1990-02-28,1990.0,2.0,12172.0
ANA,514.72,96.1,1990-03-31,1990.0,3.0,12172.0
ANA,510.67,95.3,1990-04-30,1990.0,4.0,12172.0
ANA,506.44,94.5,1990-05-31,1990.0,5.0,12172.0
ANA,502.76,93.8,1990-06-30,1990.0,6.0,12172.0
ANA,500.37,93.4,1990-07-31,1990.0,7.0,12172.0
ANA,491.81,91.8,1990-08-31,1990.0,8.0,12172.0
ANA,481.96,90.0,1990-09-30,1990.0,9.0,12172.0
ANA,468.95,87.5,1990-10-31,1990.0,10.0,12172.0
ANA,455.16,85.0,1990-11-30,1990.0,11.0,12172.0
ANA,441.37,82.4,1990-12-31,1990.0,12.0,12172.0
ANA,427.57,79.8,1991-01-31,1991.0,1.0,12172.0
ANA,416.64,77.8,1991-02-28,1991.0,2.0,12172.0
ANA,461.46,86.1,1991-03-31,1991.0,3.0,12172.0
ANA,500.56,93.4,1991-04-30,1991.0,4.0,12172.0
ANA,504.79,94.2,1991-05-31,1991.0,5.0,12172.0
ANA,500.56,93.4,1991-06-30,1991.0,6.0,12172.0
ANA,492.60,92.0,1991-07-30,1991.0,7.0,12172.0
ANA,484.32,90.4,1991-08-31,1991.0,8.0,12172.0
ANA,473.29,88.4,1991-09-30,1991.0,9.0,12172.0
ANA,460.68,86.0,1991-10-31,1991.0,10.0,12172.0
ANA,446.88,83.4,1991-11-30,1991.0,11.0,12172.0
ANA,432.30,80.7,1991-12-31,1991.0,12.0,12172.0
ANA,488.66,91.2,1992-01-31,1992.0,1.0,12172.0
ANA,512.88,95.7,1992-02-29,1992.0,2.0,12172.0
ANA,513.06,95.8,1992-03-31,1992.0,3.0,12172.0
ANA,517.66,96.6,1992-04-30,1992.0,4.0,12172.0
ANA,512.51,95.7,1992-05-31,1992.0,5.0,12172.0
ANA,508.65,95.0,1992-06-30,1992.0,6.0,12172.0
ANA,504.79,94.2,1992-07-31,1992.0,7.0,12172.0
ANA,500.37,93.4,1992-08-31,1992.0,8.0,12172.0
ANA,494.57,92.3,1992-09-30,1992.0,9.0,12172.0
ANA,483.14,90.2,1992-10-31,1992.0,10.0,12172.0
ANA,471.32,88.0,1992-11-30,1992.0,11.0,12172.0
ANA,455.16,85.0,1992-12-31,1992.0,12.0,12172.0
ANA,440.18,82.2,1993-01-31,1993.0,1.0,12172.0
ANA,426.39,79.6,1993-02-28,1993.0,2.0,12172.0
ANA,413.20,77.1,1993-03-31,1993.0,3.0,12172.0
ANA,401.16,74.9,1993-04-30,1993.0,4.0,12172.0
ANA,390.49,72.9,1993-05-31,1993.0,5.0,12172.0
ANA,380.85,71.1,1993-06-30,1993.0,6.0,12172.0
ANA,370.87,69.2,1993-07-31,1993.0,7.0,12172.0
ANA,360.20,67.2,1993-08-31,1993.0,8.0,12172.0
ANA,348.84,65.1,1993-09-30,1993.0,9.0,12172.0
ANA,331.30,61.8,1993-10-31,1993.0,10.0,12172.0
ANA,317.54,59.3,1993-11-30,1993.0,11.0,12172.0
ANA,301.37,56.3,1993-12-31,1993.0,12.0,12172.0
ANA,290.71,54.3,1994-01-31,1994.0,1.0,12172.0
ANA,303.09,56.6,1994-02-28,1994.0,2.0,12172.0
ANA,308.25,57.5,1994-03-31,1994.0,3.0,12172.0
ANA,302.75,56.5,1994-04-30,1994.0,4.0,12172.0
ANA,299.31,55.9,1994-05-31,1994.0,5.0,12172.0
ANA,296.90,55.4,1994-06-30,1994.0,6.0,12172.0
ANA,292.43,54.6,1994-07-31,1994.0,7.0,12172.0
ANA,282.79,52.8,1994-08-31,1994.0,8.0,12172.0
ANA,180.51,43.8,1994-09-30,1994.0,9.0,12172.0
ANA,172.32,41.9,1994-10-31,1994.0,10.0,12172.0
ANA,163.46,39.7,1994-11-30,1994.0,11.0,12172.0
ANA,154.55,37.5,1994-12-31,1994.0,12.0,12172.0
ANA,227.07,55.2,1995-01-31,1995.0,1.0,12172.0
ANA,239.26,58.1,1995-02-28,1995.0,2.0,12172.0
ANA,327.17,79.5,1995-03-31,1995.0,3.0,12172.0
ANA,364.67,88.6,1995-04-30,1995.0,4.0,12172.0
ANA,412.51,100.2,1995-05-31,1995.0,5.0,12172.0
ANA,409.42,99.4,1995-06-30,1995.0,6.0,12172.0
ANA,405.29,98.4,1995-07-31,1995.0,7.0,12172.0
ANA,394.62,95.8,1995-08-31,1995.0,8.0,12172.0
ANA,382.23,92.8,1995-09-30,1995.0,9.0,12172.0
ANA,369.49,89.8,1995-10-31,1995.0,10.0,12172.0
ANA,355.04,86.2,1995-11-30,1995.0,11.0,12172.0
ANA,339.55,82.5,1995-12-31,1995.0,12.0,12172.0
ANA,327.17,79.5,1996-01-31,1996.0,1.0,12172.0
ANA,312.72,76.0,1996-02-29,1996.0,2.0,12172.0
ANA,340.24,82.6,1996-03-31,1996.0,3.0,12172.0
ANA,361.58,87.8,1996-04-30,1996.0,4.0,12172.0
ANA,366.39,89.0,1996-05-31,1996.0,5.0,12172.0
ANA,358.48,87.1,1996-06-30,1996.0,6.0,12172.0
ANA,351.25,85.3,1996-07-31,1996.0,7.0,12172.0
ANA,341.62,83.0,1996-08-31,1996.0,8.0,12172.0
ANA,329.92,80.1,1996-09-30,1996.0,9.0,12172.0
ANA,314.79,76.5,1996-10-31,1996.0,10.0,12172.0
ANA,303.43,73.7,1996-11-30,1996.0,11.0,12172.0
ANA,287.95,69.9,1996-12-31,1996.0,12.0,12172.0
ANA,281.63,68.4,1997-01-31,1997.0,1.0,12172.0
ANA,272.88,66.3,1997-02-28,1997.0,2.0,12172.0
ANA,320.63,77.9,1997-03-31,1997.0,3.0,12172.0
ANA,363.98,88.4,1997-04-30,1997.0,4.0,12172.0
ANA,363.98,88.4,1997-05-31,1997.0,5.0,12172.0
ANA,354.35,86.1,1997-06-30,1997.0,6.0,12172.0
ANA,344.71,83.7,1997-07-31,1997.0,7.0,12172.0
ANA,334.39,81.2,1997-08-31,1997.0,8.0,12172.0
ANA,320.29,77.8,1997-09-30,1997.0,9.0,12172.0
ANA,304.47,74.0,1997-10-31,1997.0,10.0,12172.0
ANA,290.02,70.4,1997-11-30,1997.0,11.0,12172.0
ANA,276.98,67.3,1997-12-31,1997.0,12.0,12172.0
ANA,162.94,39.6,1998-01-31,1998.0,1.0,12172.0
ANA,154.07,37.4,1998-02-28,1998.0,2.0,12172.0
ANA,144.82,35.2,1998-03-31,1998.0,3.0,12172.0
ANA,136.54,33.2,1998-04-30,1998.0,4.0,12172.0
ANA,129.44,31.4,1998-05-31,1998.0,5.0,12172.0
ANA,123.52,30.0,1998-06-30,1998.0,6.0,12172.0
ANA,117.60,28.6,1998-07-31,1998.0,7.0,12172.0
ANA,112.19,27.2,1998-08-31,1998.0,8.0,12172.0
ANA,105.34,25.6,1998-09-30,1998.0,9.0,12172.0
ANA,98.04,23.8,1998-10-31,1998.0,10.0,12172.0
ANA,91.70,22.3,1998-11-30,1998.0,11.0,12172.0
ANA,85.32,20.7,1998-12-31,1998.0,12.0,12172.0
ANA,79.85,19.4,1999-01-31,1999.0,1.0,12172.0
ANA,75.54,18.4,1999-02-28,1999.0,2.0,12172.0
ANA,86.79,21.1,1999-03-31,1999.0,3.0,12172.0
ANA,82.53,20.0,1999-04-30,1999.0,4.0,12172.0
ANA,85.79,20.8,1999-05-31,1999.0,5.0,12172.0
ANA,82.53,20.0,1999-06-30,1999.0,6.0,12172.0
ANA,79.50,19.3,1999-07-31,1999.0,7.0,12172.0
ANA,75.89,18.4,1999-08-31,1999.0,8.0,12172.0
ANA,71.96,17.5,1999-09-30,1999.0,9.0,12172.0
ANA,68.39,16.6,1999-10-31,1999.0,10.0,12172.0
ANA,64.39,15.6,1999-11-30,1999.0,11.0,12172.0
ANA,68.18,16.6,1999-12-31,1999.0,12.0,12172.0
ANA,78.92,19.2,2000-01-31,2e3,1.0,12172.0
ANA,119.41,29.0,2000-02-29,2e3,2.0,12172.0
ANA,148.71,36.1,2000-03-31,2e3,3.0,12172.0
ANA,185.04,45.0,2000-04-30,2e3,4.0,12172.0
ANA,181.58,44.1,2000-05-31,2e3,5.0,12172.0
ANA,177.89,43.2,2000-06-30,2e3,6.0,12172.0
ANA,175.12,42.5,2000-07-31,2e3,7.0,12172.0
ANA,170.51,41.4,2000-08-31,2e3,8.0,12172.0
ANA,166.03,40.3,2000-09-30,2e3,9.0,12172.0
ANA,159.43,38.7,2000-10-31,2e3,10.0,12172.0
ANA,152.83,37.1,2000-11-30,2e3,11.0,12172.0
ANA,147.40,35.8,2000-12-31,2e3,12.0,12172.0
ANA,141.33,34.3,2001-01-31,2001.0,1.0,12172.0
ANA,135.44,32.9,2001-02-28,2001.0,2.0,12172.0
ANA,154.48,37.5,2001-03-31,2001.0,3.0,12172.0
ANA,152.42,37.0,2001-04-30,2001.0,4.0,12172.0
ANA,146.30,35.5,2001-05-31,2001.0,5.0,12172.0
ANA,143.54,34.9,2001-06-30,2001.0,6.0,12172.0
ANA,140.04,34.0,2001-07-31,2001.0,7.0,12172.0
ANA,135.44,32.9,2001-08-31,2001.0,8.0,12172.0
ANA,129.93,31.6,2001-09-30,2001.0,9.0,12172.0
ANA,125.16,30.4,2001-10-31,2001.0,10.0,12172.0
ANA,119.57,29.0,2001-11-30,2001.0,11.0,12172.0
ANA,113.82,27.6,2001-12-31,2001.0,12.0,12172.0
ANA,157.16,38.2,2002-01-31,2002.0,1.0,12172.0
ANA,164.17,39.9,2002-02-28,2002.0,2.0,12172.0
ANA,185.27,45.0,2002-03-31,2002.0,3.0,12172.0
ANA,182.04,44.2,2002-04-30,2002.0,4.0,12172.0
ANA,181.11,44.0,2002-05-31,2002.0,5.0,12172.0
ANA,178.35,43.3,2002-06-30,2002.0,6.0,12172.0
ANA,173.50,42.1,2002-07-31,2002.0,7.0,12172.0
ANA,167.68,40.7,2002-08-30,2002.0,8.0,12172.0
ANA,161.29,39.2,2002-09-30,2002.0,9.0,12172.0
ANA,154.28,37.5,2002-10-31,2002.0,10.0,12172.0
ANA,147.03,35.7,2002-11-30,2002.0,11.0,12172.0
ANA,140.77,34.2,2002-12-31,2002.0,12.0,12172.0
ANA,134.52,32.7,2003-01-31,2003.0,1.0,12172.0
ANA,133.23,32.4,2003-02-28,2003.0,2.0,12172.0
ANA,137.46,33.4,2003-03-31,2003.0,3.0,12172.0
ANA,138.93,33.8,2003-04-30,2003.0,4.0,12172.0
ANA,135.07,32.8,2003-05-31,2003.0,5.0,12172.0
ANA,131.57,32.0,2003-06-30,2003.0,6.0,12172.0
ANA,126.97,30.8,2003-07-31,2003.0,7.0,12172.0
ANA,122.20,29.7,2003-08-31,2003.0,8.0,12172.0
ANA,117.43,28.5,2003-09-30,2003.0,9.0,12172.0
ANA,111.61,27.1,2003-10-31,2003.0,10.0,12172.0
ANA,106.07,25.8,2003-11-30,2003.0,11.0,12172.0
ANA,100.24,24.4,2003-12-31,2003.0,12.0,12172.0
ANA,365.47,88.8,2004-01-29,2004.0,1.0,12172.0
ANA,411.69,100.0,2004-03-31,2004.0,3.0,12172.0
ANA,411.69,100.0,2004-04-30,2004.0,4.0,12172.0
ANA,410.12,99.6,2004-05-31,2004.0,5.0,12172.0
ANA,406.99,98.9,2004-06-30,2004.0,6.0,12172.0
ANA,408.16,99.1,2004-07-31,2004.0,7.0,12172.0
ANA,400.34,97.2,2004-08-31,2004.0,8.0,12172.0
ANA,392.13,95.2,2004-09-30,2004.0,9.0,12172.0
ANA,381.51,92.7,2004-10-31,2004.0,10.0,12172.0
ANA,372.19,90.4,2004-11-30,2004.0,11.0,12172.0
ANA,361.58,87.8,2004-12-31,2004.0,12.0,12172.0
ANA,370.42,90.0,2005-01-31,2005.0,1.0,12172.0
ANA,364.06,88.4,2005-02-28,2005.0,2.0,12172.0
ANA,411.69,100.0,2005-03-31,2005.0,3.0,12172.0
ANA,411.69,100.0,2005-04-30,2005.0,4.0,12172.0
ANA,411.69,100.0,2005-05-31,2005.0,5.0,12172.0
ANA,411.69,100.0,2005-06-30,2005.0,6.0,12172.0
ANA,411.69,100.0,2005-07-31,2005.0,7.0,12172.0
ANA,406.21,98.7,2005-08-31,2005.0,8.0,12172.0
ANA,396.16,96.2,2005-09-30,2005.0,9.0,12172.0
ANA,384.81,93.5,2005-10-31,2005.0,10.0,12172.0
ANA,373.96,90.8,2005-11-30,2005.0,11.0,12172.0
ANA,370.07,89.9,2005-12-31,2005.0,12.0,12172.0
ANA,359.46,87.3,2006-01-31,2006.0,1.0,12172.0
ANA,353.10,85.8,2006-02-28,2006.0,2.0,12172.0
ANA,352.75,85.7,2006-03-31,2006.0,3.0,12172.0
ANA,388.83,94.4,2006-04-30,2006.0,4.0,12172.0
ANA,411.69,100.0,2006-05-31,2006.0,5.0,12172.0
ANA,411.69,100.0,2006-06-30,2006.0,6.0,12172.0
ANA,411.69,100.0,2006-07-31,2006.0,7.0,12172.0
ANA,410.12,99.6,2006-08-31,2006.0,8.0,12172.0
ANA,399.56,97.0,2006-09-30,2006.0,9.0,12172.0
ANA,388.10,94.3,2006-10-31,2006.0,10.0,12172.0
ANA,377.49,91.7,2006-11-30,2006.0,11.0,12172.0
ANA,366.89,89.1,2006-12-31,2006.0,12.0,12172.0
ANA,355.93,86.5,2007-01-31,2007.0,1.0,12172.0
ANA,367.24,89.2,2007-02-28,2007.0,2.0,12172.0
ANA,365.47,88.8,2007-03-31,2007.0,3.0,12172.0
ANA,358.40,87.1,2007-04-30,2007.0,4.0,12172.0
ANA,350.27,85.1,2007-05-31,2007.0,5.0,12172.0
ANA,343.91,83.5,2007-06-30,2007.0,6.0,12172.0
ANA,336.37,81.7,2007-07-31,2007.0,7.0,12172.0
ANA,328.89,79.9,2007-08-31,2007.0,8.0,12172.0
ANA,320.73,77.9,2007-09-30,2007.0,9.0,12172.0
ANA,309.85,75.3,2007-10-31,2007.0,10.0,12172.0
ANA,298.78,72.6,2007-11-30,2007.0,11.0,12172.0
ANA,287.78,69.9,2007-12-31,2007.0,12.0,12172.0
ANA,277.43,67.4,2008-01-31,2008.0,1.0,12172.0
ANA,268.55,65.2,2008-02-29,2008.0,2.0,12172.0
ANA,452.97,110.0,2008-03-31,2008.0,3.0,12172.0
ANA,431.99,104.9,2008-04-30,2008.0,4.0,12172.0
ANA,431.57,104.8,2008-05-31,2008.0,5.0,12172.0
ANA,420.56,102.2,2008-06-30,2008.0,6.0,12172.0
ANA,414.89,100.8,2008-07-31,2008.0,7.0,12172.0
ANA,407.77,99.0,2008-08-31,2008.0,8.0,12172.0
ANA,397.99,96.7,2008-09-30,2008.0,9.0,12172.0
ANA,387.00,94.0,2008-10-31,2008.0,10.0,12172.0
ANA,375.02,91.1,2008-11-30,2008.0,11.0,12172.0
ANA,363.35,88.3,2008-12-31,2008.0,12.0,12172.0
ANA,352.39,85.6,2009-01-31,2009.0,1.0,12172.0
ANA,355.58,86.4,2009-02-28,2009.0,2.0,12172.0
ANA,356.28,86.5,2009-03-31,2009.0,3.0,12172.0
ANA,389.20,94.5,2009-04-30,2009.0,4.0,12172.0
ANA,452.13,109.8,2009-05-31,2009.0,5.0,12172.0
ANA,428.28,104.0,2009-06-30,2009.0,6.0,12172.0
ANA,423.81,102.9,2009-07-31,2009.0,7.0,12172.0
ANA,417.31,101.4,2009-08-31,2009.0,8.0,12172.0
ANA,407.38,99.0,2009-09-30,2009.0,9.0,12172.0
ANA,394.33,95.8,2009-10-31,2009.0,10.0,12172.0
ANA,382.97,93.0,2009-11-30,2009.0,11.0,12172.0
ANA,372.54,90.5,2009-12-31,2009.0,12.0,12172.0
ANA,369.72,89.8,2010-01-31,2010.0,1.0,12172.0
ANA,363.35,88.3,2010-02-28,2010.0,2.0,12172.0
ANA,361.94,87.9,2010-03-31,2010.0,3.0,12172.0
ANA,360.88,87.7,2010-04-30,2010.0,4.0,12172.0
ANA,364.06,88.4,2010-05-31,2010.0,5.0,12172.0
ANA,362.65,88.1,2010-06-30,2010.0,6.0,12172.0
ANA,355.93,86.5,2010-07-31,2010.0,7.0,12172.0
ANA,347.44,84.4,2010-08-31,2010.0,8.0,12172.0
ANA,337.39,82.0,2010-09-30,2010.0,9.0,12172.0
ANA,343.20,83.4,2010-10-31,2010.0,10.0,12172.0
ANA,331.27,80.5,2010-11-30,2010.0,11.0,12172.0
ANA,321.07,78.0,2010-12-31,2010.0,12.0,12172.0
ANA,327.87,79.6,2011-01-31,2011.0,1.0,12172.0
ANA,366.89,89.1,2011-02-28,2011.0,2.0,12172.0
ANA,432.82,105.1,2011-03-31,2011.0,3.0,12172.0
ANA,445.41,108.2,2011-04-30,2011.0,4.0,12172.0
ANA,433.66,105.3,2011-05-31,2011.0,5.0,12172.0
ANA,423.40,102.8,2011-06-30,2011.0,6.0,12172.0
ANA,426.25,103.5,2011-07-31,2011.0,7.0,12172.0
ANA,418.94,101.8,2011-08-31,2011.0,8.0,12172.0
ANA,408.95,99.3,2011-09-30,2011.0,9.0,12172.0
ANA,397.26,96.5,2011-10-31,2011.0,10.0,12172.0
ANA,386.64,93.9,2011-11-30,2011.0,11.0,12172.0
